youtube_id,split,label,label_id,clip_relpath
K9wdSR3B7s0,test,"railroad car, train wagon",14,clips/test/014_railroad_car_train_wagon/K9wdSR3B7s0_000130.mp4
KPyYUly5xCc,test,"railroad car, train wagon",14,clips/test/014_railroad_car_train_wagon/KPyYUly5xCc_000350.mp4
MDotfX0EyFg,test,"railroad car, train wagon",14,clips/test/014_railroad_car_train_wagon/MDotfX0EyFg_000110.mp4
PnDQGrMCnts,test,"railroad car, train wagon",14,clips/test/014_railroad_car_train_wagon/PnDQGrMCnts_000280.mp4
00cREXaIlnQ,test,"rowboat, canoe, kayak rowing",15,clips/test/015_rowboat_canoe_kayak_rowing/00cREXaIlnQ_000030.mp4
2W4dw8XuetE,test,"rowboat, canoe, kayak rowing",15,clips/test/015_rowboat_canoe_kayak_rowing/2W4dw8XuetE_000050.mp4
3OlQmVVOzbQ,test,"rowboat, canoe, kayak rowing",15,clips/test/015_rowboat_canoe_kayak_rowing/3OlQmVVOzbQ_000250.mp4
5BLIgNC4-4w,test,"rowboat, canoe, kayak rowing",15,clips/test/015_rowboat_canoe_kayak_rowing/5BLIgNC4-4w_000160.mp4
5hSnO76tkIM,test,"rowboat, canoe, kayak rowing",15,clips/test/015_rowboat_canoe_kayak_rowing/5hSnO76tkIM_000000.mp4
BAyIKuqSSsY,test,"rowboat, canoe, kayak rowing",15,clips/test/015_rowboat_canoe_kayak_rowing/BAyIKuqSSsY_000030.mp4
BbedVdUH4LA,test,"rowboat, canoe, kayak rowing",15,clips/test/015_rowboat_canoe_kayak_rowing/BbedVdUH4LA_000030.mp4
FxazUcUfh1o,test,"rowboat, canoe, kayak rowing",15,clips/test/015_rowboat_canoe_kayak_rowing/FxazUcUfh1o_000030.mp4
IEwX4HhetxM,test,"rowboat, canoe, kayak rowing",15,clips/test/015_rowboat_canoe_kayak_rowing/IEwX4HhetxM_000030.mp4
IZQPvlIJEoI,test,"rowboat, canoe, kayak rowing",15,clips/test/015_rowboat_canoe_kayak_rowing/IZQPvlIJEoI_000030.mp4
IoLCBsJC7vw,test,"rowboat, canoe, kayak rowing",15,clips/test/015_rowboat_canoe_kayak_rowing/IoLCBsJC7vw_000011.mp4
KnzKguXRJ-4,test,"rowboat, canoe, kayak rowing",15,clips/test/015_rowboat_canoe_kayak_rowing/KnzKguXRJ-4_000030.mp4
OIYRNzlgN84,test,"rowboat, canoe, kayak rowing",15,clips/test/015_rowboat_canoe_kayak_rowing/OIYRNzlgN84_000200.mp4
Of8y_rXXeSw,test,"rowboat, canoe, kayak rowing",15,clips/test/015_rowboat_canoe_kayak_rowing/Of8y_rXXeSw_000030.mp4
UBeTeMzdBhI,test,"rowboat, canoe, kayak rowing",15,clips/test/015_rowboat_canoe_kayak_rowing/UBeTeMzdBhI_000030.mp4
XHQGUbMSPTM,test,"rowboat, canoe, kayak rowing",15,clips/test/015_rowboat_canoe_kayak_rowing/XHQGUbMSPTM_000030.mp4
YbZXTk6NgTo,test,"rowboat, canoe, kayak rowing",15,clips/test/015_rowboat_canoe_kayak_rowing/YbZXTk6NgTo_000030.mp4
cQiVY6w90_8,test,"rowboat, canoe, kayak rowing",15,clips/test/015_rowboat_canoe_kayak_rowing/cQiVY6w90_8_000260.mp4
hmbXi3Tu56c,test,"rowboat, canoe, kayak rowing",15,clips/test/015_rowboat_canoe_kayak_rowing/hmbXi3Tu56c_000030.mp4
mRbMJiXlfOs,test,"rowboat, canoe, kayak rowing",15,clips/test/015_rowboat_canoe_kayak_rowing/mRbMJiXlfOs_000300.mp4
7mr9UVVsv6I,test,singing bowl,16,clips/test/016_singing_bowl/7mr9UVVsv6I_000030.mp4
JsaV64W-mZY,test,singing bowl,16,clips/test/016_singing_bowl/JsaV64W-mZY_000030.mp4
Pn-J9-LQRw8,test,singing bowl,16,clips/test/016_singing_bowl/Pn-J9-LQRw8_000030.mp4
QEaBsR3qUKo,test,singing bowl,16,clips/test/016_singing_bowl/QEaBsR3qUKo_000180.mp4
V54-dh4RQdQ,test,singing bowl,16,clips/test/016_singing_bowl/V54-dh4RQdQ_000000.mp4
VpYJRHq8TC0,test,singing bowl,16,clips/test/016_singing_bowl/VpYJRHq8TC0_000110.mp4
_ZRvQaYLRLw,test,singing bowl,16,clips/test/016_singing_bowl/_ZRvQaYLRLw_000030.mp4
_mGrwBl_BMw,test,singing bowl,16,clips/test/016_singing_bowl/_mGrwBl_BMw_000010.mp4
kx25bJyyzMw,test,singing bowl,16,clips/test/016_singing_bowl/kx25bJyyzMw_000410.mp4
oHg0VLFSvJ8,test,singing bowl,16,clips/test/016_singing_bowl/oHg0VLFSvJ8_000390.mp4
qHDSQ2RC-sQ,test,singing bowl,16,clips/test/016_singing_bowl/qHDSQ2RC-sQ_000030.mp4
rOFTDCoxedc,test,singing bowl,16,clips/test/016_singing_bowl/rOFTDCoxedc_000340.mp4
rh_rFJsOmis,test,singing bowl,16,clips/test/016_singing_bowl/rh_rFJsOmis_000340.mp4
uz1Bh1_28As,test,singing bowl,16,clips/test/016_singing_bowl/uz1Bh1_28As_000020.mp4
y_HY_bUr4Os,test,singing bowl,16,clips/test/016_singing_bowl/y_HY_bUr4Os_000020.mp4
2PHV2xNjGVU,test,tap dancing,17,clips/test/017_tap_dancing/2PHV2xNjGVU_000126.mp4
4z8HTrCvEsc,test,tap dancing,17,clips/test/017_tap_dancing/4z8HTrCvEsc_000097.mp4
61d0zvVfnVA,test,tap dancing,17,clips/test/017_tap_dancing/61d0zvVfnVA_000140.mp4
6bBQ3pd0YU8,test,tap dancing,17,clips/test/017_tap_dancing/6bBQ3pd0YU8_000048.mp4
AHIV0RMwnN8,test,tap dancing,17,clips/test/017_tap_dancing/AHIV0RMwnN8_000150.mp4
BcBi3aKtqJk,test,tap dancing,17,clips/test/017_tap_dancing/BcBi3aKtqJk_000177.mp4
EXFiFg2GX6w,test,tap dancing,17,clips/test/017_tap_dancing/EXFiFg2GX6w_000039.mp4
EyEVKlDZtrw,test,tap dancing,17,clips/test/017_tap_dancing/EyEVKlDZtrw_000025.mp4
FAcA4CyL90s,test,tap dancing,17,clips/test/017_tap_dancing/FAcA4CyL90s_000127.mp4
FoHlrQScWl0,test,tap dancing,17,clips/test/017_tap_dancing/FoHlrQScWl0_000241.mp4
Lvv2W9sKXJc,test,tap dancing,17,clips/test/017_tap_dancing/Lvv2W9sKXJc_000302.mp4
T5OiGQOZWic,test,tap dancing,17,clips/test/017_tap_dancing/T5OiGQOZWic_000284.mp4
_Oq8cy6T4KA,test,tap dancing,17,clips/test/017_tap_dancing/_Oq8cy6T4KA_000091.mp4
_QsEc34hEik,test,tap dancing,17,clips/test/017_tap_dancing/_QsEc34hEik_000053.mp4
krghmEqeJtU,test,tap dancing,17,clips/test/017_tap_dancing/krghmEqeJtU_000122.mp4
rDL7ha8WS44,test,tap dancing,17,clips/test/017_tap_dancing/rDL7ha8WS44_000174.mp4
sFhwuCH4-J8,test,tap dancing,17,clips/test/017_tap_dancing/sFhwuCH4-J8_000200.mp4
-zgGL2o1jqw,test,toilet flushing,18,clips/test/018_toilet_flushing/-zgGL2o1jqw_000080.mp4
N_NCQdSQ0eA,test,toilet flushing,18,clips/test/018_toilet_flushing/N_NCQdSQ0eA_000220.mp4
OnJaLTDVxjQ,test,toilet flushing,18,clips/test/018_toilet_flushing/OnJaLTDVxjQ_000240.mp4
TslB1VMKXmM,test,toilet flushing,18,clips/test/018_toilet_flushing/TslB1VMKXmM_000010.mp4
U4LITdDmjvg,test,toilet flushing,18,clips/test/018_toilet_flushing/U4LITdDmjvg_000011.mp4
U8kJ9DFX6S0,test,toilet flushing,18,clips/test/018_toilet_flushing/U8kJ9DFX6S0_000140.mp4
VrZkUqz2WZI,test,toilet flushing,18,clips/test/018_toilet_flushing/VrZkUqz2WZI_000290.mp4
YYgdY9YrVBs,test,toilet flushing,18,clips/test/018_toilet_flushing/YYgdY9YrVBs_000340.mp4
caI1iADQPVA,test,toilet flushing,18,clips/test/018_toilet_flushing/caI1iADQPVA_000130.mp4
eeiDM1H_Y-w,test,toilet flushing,18,clips/test/018_toilet_flushing/eeiDM1H_Y-w_000020.mp4
f1t07gkcfR8,test,toilet flushing,18,clips/test/018_toilet_flushing/f1t07gkcfR8_000110.mp4
jH6-RU2or84,test,toilet flushing,18,clips/test/018_toilet_flushing/jH6-RU2or84_000040.mp4
jlmyAZSidOQ,test,toilet flushing,18,clips/test/018_toilet_flushing/jlmyAZSidOQ_000290.mp4
ukYd1nfdJlM,test,toilet flushing,18,clips/test/018_toilet_flushing/ukYd1nfdJlM_000060.mp4
uoCay5JXnn4,test,toilet flushing,18,clips/test/018_toilet_flushing/uoCay5JXnn4_000000.mp4
5YuUjP3HODY,test,"vehicle horn, car horn, honking",19,clips/test/019_vehicle_horn_car_horn_honking/5YuUjP3HODY_000110.mp4
7EAkRbG8qKk,test,"vehicle horn, car horn, honking",19,clips/test/019_vehicle_horn_car_horn_honking/7EAkRbG8qKk_000140.mp4
8AY0aXAQjwY,test,"vehicle horn, car horn, honking",19,clips/test/019_vehicle_horn_car_horn_honking/8AY0aXAQjwY_000250.mp4
97aoiaWwRVk,test,"vehicle horn, car horn, honking",19,clips/test/019_vehicle_horn_car_horn_honking/97aoiaWwRVk_000020.mp4
9rw3qz2ouRQ,test,"vehicle horn, car horn, honking",19,clips/test/019_vehicle_horn_car_horn_honking/9rw3qz2ouRQ_000290.mp4
MzK0doyIM70,test,"vehicle horn, car horn, honking",19,clips/test/019_vehicle_horn_car_horn_honking/MzK0doyIM70_000500.mp4
VP0OZdz-0IY,test,"vehicle horn, car horn, honking",19,clips/test/019_vehicle_horn_car_horn_honking/VP0OZdz-0IY_000000.mp4
e9EUmQBO498,test,"vehicle horn, car horn, honking",19,clips/test/019_vehicle_horn_car_horn_honking/e9EUmQBO498_000000.mp4
glAxzomb7ws,test,"vehicle horn, car horn, honking",19,clips/test/019_vehicle_horn_car_horn_honking/glAxzomb7ws_000030.mp4
lZcbXVXdVF4,test,"vehicle horn, car horn, honking",19,clips/test/019_vehicle_horn_car_horn_honking/lZcbXVXdVF4_000010.mp4
nRZ4Vi-4qMQ,test,"vehicle horn, car horn, honking",19,clips/test/019_vehicle_horn_car_horn_honking/nRZ4Vi-4qMQ_000000.mp4
t7oAteGa55g,test,"vehicle horn, car horn, honking",19,clips/test/019_vehicle_horn_car_horn_honking/t7oAteGa55g_000090.mp4
-Jas0sv1T94,train,playing cello,0,clips/train/000_playing_cello/-Jas0sv1T94_000030.mp4
-WixpONKM1A,train,playing cello,0,clips/train/000_playing_cello/-WixpONKM1A_000110.mp4
-btIdbyhNGM,train,playing cello,0,clips/train/000_playing_cello/-btIdbyhNGM_000210.mp4
3Orpl3NJiaE,train,playing cello,0,clips/train/000_playing_cello/3Orpl3NJiaE_000030.mp4
4-l9NnKkXy0,train,playing cello,0,clips/train/000_playing_cello/4-l9NnKkXy0_000030.mp4
4sD1HZsypwM,train,playing cello,0,clips/train/000_playing_cello/4sD1HZsypwM_000030.mp4
6Ehj3Egq2VI,train,playing cello,0,clips/train/000_playing_cello/6Ehj3Egq2VI_000030.mp4
6eT3o01nEmo,train,playing cello,0,clips/train/000_playing_cello/6eT3o01nEmo_000030.mp4
7F-II2P-N_c,train,playing cello,0,clips/train/000_playing_cello/7F-II2P-N_c_000140.mp4
7ktAGYZEC2s,train,playing cello,0,clips/train/000_playing_cello/7ktAGYZEC2s_000030.mp4
8TpjFOi9EgY,train,playing cello,0,clips/train/000_playing_cello/8TpjFOi9EgY_000010.mp4
AgE2crwpAsA,train,playing cello,0,clips/train/000_playing_cello/AgE2crwpAsA_000040.mp4
BtWcUm8QncU,train,playing cello,0,clips/train/000_playing_cello/BtWcUm8QncU_000450.mp4
C30ryePECU8,train,playing cello,0,clips/train/000_playing_cello/C30ryePECU8_000070.mp4
DP6Fi7akaLE,train,playing cello,0,clips/train/000_playing_cello/DP6Fi7akaLE_000210.mp4
EAxVMnGB52s,train,playing cello,0,clips/train/000_playing_cello/EAxVMnGB52s_000090.mp4
EXRkGbFCIAk,train,playing cello,0,clips/train/000_playing_cello/EXRkGbFCIAk_000150.mp4
E_MoCeM_fgc,train,playing cello,0,clips/train/000_playing_cello/E_MoCeM_fgc_000030.mp4
EtWpfvCvTpo,train,playing cello,0,clips/train/000_playing_cello/EtWpfvCvTpo_000110.mp4
F2eDgUpwF1Q,train,playing cello,0,clips/train/000_playing_cello/F2eDgUpwF1Q_000060.mp4
FD2EtGJ9k1Y,train,playing cello,0,clips/train/000_playing_cello/FD2EtGJ9k1Y_000030.mp4
FglnuP1jpRY,train,playing cello,0,clips/train/000_playing_cello/FglnuP1jpRY_000030.mp4
Fm9dyyRYsI8,train,playing cello,0,clips/train/000_playing_cello/Fm9dyyRYsI8_000126.mp4
FmlXgVla4ms,train,playing cello,0,clips/train/000_playing_cello/FmlXgVla4ms_000030.mp4
GD-RIdWt6Xs,train,playing cello,0,clips/train/000_playing_cello/GD-RIdWt6Xs_000030.mp4
GQv5wA92Z0Y,train,playing cello,0,clips/train/000_playing_cello/GQv5wA92Z0Y_000030.mp4
GUprpVDR2Hg,train,playing cello,0,clips/train/000_playing_cello/GUprpVDR2Hg_000080.mp4
H0-a1jBMO7s,train,playing cello,0,clips/train/000_playing_cello/H0-a1jBMO7s_000030.mp4
H5lsx5m8-J0,train,playing cello,0,clips/train/000_playing_cello/H5lsx5m8-J0_000480.mp4
H9NNRYifviU,train,playing cello,0,clips/train/000_playing_cello/H9NNRYifviU_000030.mp4
HlDJi5sFUzc,train,playing cello,0,clips/train/000_playing_cello/HlDJi5sFUzc_000030.mp4
Hw-ZYmV0Z8E,train,playing cello,0,clips/train/000_playing_cello/Hw-ZYmV0Z8E_000030.mp4
J7pFwJGBF6c,train,playing cello,0,clips/train/000_playing_cello/J7pFwJGBF6c_000100.mp4
Jh_1xqoF9O0,train,playing cello,0,clips/train/000_playing_cello/Jh_1xqoF9O0_000140.mp4
K2sHLIHDKEE,train,playing cello,0,clips/train/000_playing_cello/K2sHLIHDKEE_000250.mp4
KEUQxR12Cfo,train,playing cello,0,clips/train/000_playing_cello/KEUQxR12Cfo_000030.mp4
KErY-hujqOY,train,playing cello,0,clips/train/000_playing_cello/KErY-hujqOY_000090.mp4
K_8ft0itDCI,train,playing cello,0,clips/train/000_playing_cello/K_8ft0itDCI_000270.mp4
KeoC1YDglRM,train,playing cello,0,clips/train/000_playing_cello/KeoC1YDglRM_000330.mp4
Lpjc2_2weO0,train,playing cello,0,clips/train/000_playing_cello/Lpjc2_2weO0_000060.mp4
N8KIUXxz7Ys,train,playing cello,0,clips/train/000_playing_cello/N8KIUXxz7Ys_000127.mp4
Q8zYPCE0RRI,train,playing cello,0,clips/train/000_playing_cello/Q8zYPCE0RRI_000470.mp4
RQInNBTsxYI,train,playing cello,0,clips/train/000_playing_cello/RQInNBTsxYI_000030.mp4
RYRqK2yZkt0,train,playing cello,0,clips/train/000_playing_cello/RYRqK2yZkt0_000100.mp4
RwpwcQe3hjk,train,playing cello,0,clips/train/000_playing_cello/RwpwcQe3hjk_000020.mp4
SPZwYtstx_I,train,playing cello,0,clips/train/000_playing_cello/SPZwYtstx_I_000080.mp4
Sf0aZczIZVU,train,playing cello,0,clips/train/000_playing_cello/Sf0aZczIZVU_000040.mp4
Tb4c92E2HM8,train,playing cello,0,clips/train/000_playing_cello/Tb4c92E2HM8_000020.mp4
TdH7FYBu2Jw,train,playing cello,0,clips/train/000_playing_cello/TdH7FYBu2Jw_000170.mp4
UK8Gk-mGDE8,train,playing cello,0,clips/train/000_playing_cello/UK8Gk-mGDE8_000050.mp4
UWn62iTb30c,train,playing cello,0,clips/train/000_playing_cello/UWn62iTb30c_000010.mp4
VX6FSbdWqlE,train,playing cello,0,clips/train/000_playing_cello/VX6FSbdWqlE_000030.mp4
VYwH6x11XU0,train,playing cello,0,clips/train/000_playing_cello/VYwH6x11XU0_000060.mp4
WQuoH_HyUAk,train,playing cello,0,clips/train/000_playing_cello/WQuoH_HyUAk_000030.mp4
WacT0obM3D4,train,playing cello,0,clips/train/000_playing_cello/WacT0obM3D4_000030.mp4
WivRhwlQJmo,train,playing cello,0,clips/train/000_playing_cello/WivRhwlQJmo_000030.mp4
Wj-RNjHosRw,train,playing cello,0,clips/train/000_playing_cello/Wj-RNjHosRw_000000.mp4
XwgA7DHyu_w,train,playing cello,0,clips/train/000_playing_cello/XwgA7DHyu_w_000040.mp4
YMDBGvFPRoo,train,playing cello,0,clips/train/000_playing_cello/YMDBGvFPRoo_000450.mp4
YSU264ml1Qs,train,playing cello,0,clips/train/000_playing_cello/YSU264ml1Qs_000030.mp4
Yi9Xdiq579o,train,playing cello,0,clips/train/000_playing_cello/Yi9Xdiq579o_000240.mp4
ZEgz115KNz8,train,playing cello,0,clips/train/000_playing_cello/ZEgz115KNz8_000030.mp4
_8r9LZ3l5KQ,train,playing cello,0,clips/train/000_playing_cello/_8r9LZ3l5KQ_000050.mp4
_f7qCwXJQmQ,train,playing cello,0,clips/train/000_playing_cello/_f7qCwXJQmQ_000035.mp4
bz0amdlrKl8,train,playing cello,0,clips/train/000_playing_cello/bz0amdlrKl8_000250.mp4
cE9XsLLmNJc,train,playing cello,0,clips/train/000_playing_cello/cE9XsLLmNJc_000000.mp4
cII9Q5Y0NOI,train,playing cello,0,clips/train/000_playing_cello/cII9Q5Y0NOI_000030.mp4
cNeDlfkD_yg,train,playing cello,0,clips/train/000_playing_cello/cNeDlfkD_yg_000350.mp4
cgbPnmFBwNU,train,playing cello,0,clips/train/000_playing_cello/cgbPnmFBwNU_000280.mp4
dBDgVAehI24,train,playing cello,0,clips/train/000_playing_cello/dBDgVAehI24_000000.mp4
dWZ8jH0GX0Y,train,playing cello,0,clips/train/000_playing_cello/dWZ8jH0GX0Y_000070.mp4
eZAwSHzBX-k,train,playing cello,0,clips/train/000_playing_cello/eZAwSHzBX-k_000350.mp4
edd741iRPxc,train,playing cello,0,clips/train/000_playing_cello/edd741iRPxc_000030.mp4
edlRpDHkz8A,train,playing cello,0,clips/train/000_playing_cello/edlRpDHkz8A_000030.mp4
h84-H14iq7I,train,playing cello,0,clips/train/000_playing_cello/h84-H14iq7I_000310.mp4
kmqLdhK4OxU,train,playing cello,0,clips/train/000_playing_cello/kmqLdhK4OxU_000696.mp4
kyBbxnZ3tm4,train,playing cello,0,clips/train/000_playing_cello/kyBbxnZ3tm4_000009.mp4
l5LnwNRK7Bw,train,playing cello,0,clips/train/000_playing_cello/l5LnwNRK7Bw_000030.mp4
mIhV91drl-s,train,playing cello,0,clips/train/000_playing_cello/mIhV91drl-s_000161.mp4
nATWBwH1rYA,train,playing cello,0,clips/train/000_playing_cello/nATWBwH1rYA_000100.mp4
od2HXuT_NuI,train,playing cello,0,clips/train/000_playing_cello/od2HXuT_NuI_000100.mp4
olV9n3uhoME,train,playing cello,0,clips/train/000_playing_cello/olV9n3uhoME_000030.mp4
oo5BatuhQi8,train,playing cello,0,clips/train/000_playing_cello/oo5BatuhQi8_000220.mp4
otrLM1FmbXk,train,playing cello,0,clips/train/000_playing_cello/otrLM1FmbXk_000020.mp4
p8yXmuyBW3o,train,playing cello,0,clips/train/000_playing_cello/p8yXmuyBW3o_000119.mp4
qhuUs_dWsyM,train,playing cello,0,clips/train/000_playing_cello/qhuUs_dWsyM_000340.mp4
t1RsDTQ8_Bg,train,playing cello,0,clips/train/000_playing_cello/t1RsDTQ8_Bg_000166.mp4
tIKxWDHGU_c,train,playing cello,0,clips/train/000_playing_cello/tIKxWDHGU_c_000030.mp4
tvgkzAMOnEE,train,playing cello,0,clips/train/000_playing_cello/tvgkzAMOnEE_000130.mp4
v1G3oCDAMcQ,train,playing cello,0,clips/train/000_playing_cello/v1G3oCDAMcQ_000030.mp4
wACpmqrFZfA,train,playing cello,0,clips/train/000_playing_cello/wACpmqrFZfA_000030.mp4
wnW4qgQQg3g,train,playing cello,0,clips/train/000_playing_cello/wnW4qgQQg3g_000050.mp4
x1mnhHlFxzk,train,playing cello,0,clips/train/000_playing_cello/x1mnhHlFxzk_000030.mp4
yznzs-d89eI,train,playing cello,0,clips/train/000_playing_cello/yznzs-d89eI_000030.mp4
zU9i5IDIz-Y,train,playing cello,0,clips/train/000_playing_cello/zU9i5IDIz-Y_000030.mp4
-mmLmZ75td0,train,playing cymbal,1,clips/train/001_playing_cymbal/-mmLmZ75td0_000200.mp4
-w-nedbxQmA,train,playing cymbal,1,clips/train/001_playing_cymbal/-w-nedbxQmA_000030.mp4
00nfuIfLkcs,train,playing cymbal,1,clips/train/001_playing_cymbal/00nfuIfLkcs_000210.mp4
0wkYWQc4Dfo,train,playing cymbal,1,clips/train/001_playing_cymbal/0wkYWQc4Dfo_000004.mp4
2lvuKUrhWm8,train,playing cymbal,1,clips/train/001_playing_cymbal/2lvuKUrhWm8_000030.mp4
3YQ5R2eO3Jc,train,playing cymbal,1,clips/train/001_playing_cymbal/3YQ5R2eO3Jc_000030.mp4
3afoSUy0Fv0,train,playing cymbal,1,clips/train/001_playing_cymbal/3afoSUy0Fv0_000000.mp4
4ahg3-ODPPg,train,playing cymbal,1,clips/train/001_playing_cymbal/4ahg3-ODPPg_000030.mp4
4yD8FCfX3bw,train,playing cymbal,1,clips/train/001_playing_cymbal/4yD8FCfX3bw_000050.mp4
5VmUlLDrSW0,train,playing cymbal,1,clips/train/001_playing_cymbal/5VmUlLDrSW0_000080.mp4
6bkcN0MS3Nc,train,playing cymbal,1,clips/train/001_playing_cymbal/6bkcN0MS3Nc_000098.mp4
8_RZ6UheCX8,train,playing cymbal,1,clips/train/001_playing_cymbal/8_RZ6UheCX8_000112.mp4
93rlsDDmFYo,train,playing cymbal,1,clips/train/001_playing_cymbal/93rlsDDmFYo_000110.mp4
9KTo4yYy5rI,train,playing cymbal,1,clips/train/001_playing_cymbal/9KTo4yYy5rI_000120.mp4
A-ZzvGPcdOI,train,playing cymbal,1,clips/train/001_playing_cymbal/A-ZzvGPcdOI_000011.mp4
AXecvKO8Jmg,train,playing cymbal,1,clips/train/001_playing_cymbal/AXecvKO8Jmg_000030.mp4
CS6HHWCORiE,train,playing cymbal,1,clips/train/001_playing_cymbal/CS6HHWCORiE_000380.mp4
DdqQ1FXhP0Q,train,playing cymbal,1,clips/train/001_playing_cymbal/DdqQ1FXhP0Q_000230.mp4
E0pyjWC6vBI,train,playing cymbal,1,clips/train/001_playing_cymbal/E0pyjWC6vBI_000028.mp4
Fdk9cAtCPy4,train,playing cymbal,1,clips/train/001_playing_cymbal/Fdk9cAtCPy4_000380.mp4
GHtpiC2lesc,train,playing cymbal,1,clips/train/001_playing_cymbal/GHtpiC2lesc_000240.mp4
IPPEJRnBBNA,train,playing cymbal,1,clips/train/001_playing_cymbal/IPPEJRnBBNA_000130.mp4
J-JRBY00mwE,train,playing cymbal,1,clips/train/001_playing_cymbal/J-JRBY00mwE_000020.mp4
Jf5wNR4R0PU,train,playing cymbal,1,clips/train/001_playing_cymbal/Jf5wNR4R0PU_000080.mp4
K8wKspIYZak,train,playing cymbal,1,clips/train/001_playing_cymbal/K8wKspIYZak_000038.mp4
KHiqIoBTfvY,train,playing cymbal,1,clips/train/001_playing_cymbal/KHiqIoBTfvY_000030.mp4
NJ1SPK9INNs,train,playing cymbal,1,clips/train/001_playing_cymbal/NJ1SPK9INNs_000000.mp4
O3Fqgbo1MEI,train,playing cymbal,1,clips/train/001_playing_cymbal/O3Fqgbo1MEI_000060.mp4
O_OTLOJcYkM,train,playing cymbal,1,clips/train/001_playing_cymbal/O_OTLOJcYkM_000010.mp4
PLkb3geo2jk,train,playing cymbal,1,clips/train/001_playing_cymbal/PLkb3geo2jk_000043.mp4
Pflj3QD1gtE,train,playing cymbal,1,clips/train/001_playing_cymbal/Pflj3QD1gtE_000149.mp4
PslakZlJiGM,train,playing cymbal,1,clips/train/001_playing_cymbal/PslakZlJiGM_000019.mp4
R93J7u5EWvk,train,playing cymbal,1,clips/train/001_playing_cymbal/R93J7u5EWvk_000040.mp4
RDYQ_5IBuOU,train,playing cymbal,1,clips/train/001_playing_cymbal/RDYQ_5IBuOU_000060.mp4
R_Ra0sAymto,train,playing cymbal,1,clips/train/001_playing_cymbal/R_Ra0sAymto_000001.mp4
RrwtdQYcG-4,train,playing cymbal,1,clips/train/001_playing_cymbal/RrwtdQYcG-4_000020.mp4
SU9MuFua0Ds,train,playing cymbal,1,clips/train/001_playing_cymbal/SU9MuFua0Ds_000033.mp4
TBg-C129m8c,train,playing cymbal,1,clips/train/001_playing_cymbal/TBg-C129m8c_000056.mp4
TEJFnm1ImD8,train,playing cymbal,1,clips/train/001_playing_cymbal/TEJFnm1ImD8_000030.mp4
TFjJHx_rv2c,train,playing cymbal,1,clips/train/001_playing_cymbal/TFjJHx_rv2c_000000.mp4
TfDdC2e7pW0,train,playing cymbal,1,clips/train/001_playing_cymbal/TfDdC2e7pW0_000030.mp4
TidPbi-3MkI,train,playing cymbal,1,clips/train/001_playing_cymbal/TidPbi-3MkI_000035.mp4
UvUZ9_54Law,train,playing cymbal,1,clips/train/001_playing_cymbal/UvUZ9_54Law_000020.mp4
V6j5KjXjRvo,train,playing cymbal,1,clips/train/001_playing_cymbal/V6j5KjXjRvo_000072.mp4
VEJxLKcSZ4A,train,playing cymbal,1,clips/train/001_playing_cymbal/VEJxLKcSZ4A_000036.mp4
Vjsp6fVAmvM,train,playing cymbal,1,clips/train/001_playing_cymbal/Vjsp6fVAmvM_000010.mp4
WDefnR82D00,train,playing cymbal,1,clips/train/001_playing_cymbal/WDefnR82D00_000038.mp4
WsK4DutIhS0,train,playing cymbal,1,clips/train/001_playing_cymbal/WsK4DutIhS0_000252.mp4
ZBayFvjqJqY,train,playing cymbal,1,clips/train/001_playing_cymbal/ZBayFvjqJqY_000090.mp4
ZkCKeoYRhK0,train,playing cymbal,1,clips/train/001_playing_cymbal/ZkCKeoYRhK0_000080.mp4
_04wiMWWOFE,train,playing cymbal,1,clips/train/001_playing_cymbal/_04wiMWWOFE_000570.mp4
_DSMK94zbQc,train,playing cymbal,1,clips/train/001_playing_cymbal/_DSMK94zbQc_000142.mp4
a1Mc5TXDn8M,train,playing cymbal,1,clips/train/001_playing_cymbal/a1Mc5TXDn8M_000026.mp4
a7Z_IF6HtdM,train,playing cymbal,1,clips/train/001_playing_cymbal/a7Z_IF6HtdM_000030.mp4
amL-oqHFYno,train,playing cymbal,1,clips/train/001_playing_cymbal/amL-oqHFYno_000030.mp4
bZYpQ6pAHmY,train,playing cymbal,1,clips/train/001_playing_cymbal/bZYpQ6pAHmY_000030.mp4
cWGDEsdim68,train,playing cymbal,1,clips/train/001_playing_cymbal/cWGDEsdim68_000030.mp4
